
srno,Year,Institute type,Gender,Institute,Branch,Duration,Degree,Category,Opening rank,Closing rank
41326,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN,24648,47108,0
41327,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN,27000,45224,0
41328,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,8337,10010,0
41329,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,10989,13726,0
41330,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,19988,50211,0
41331,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,39472,48813,0
41332,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,SC,5309,11046,0
41333,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,SC,8259,8259,0
41334,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN,21394,28663,0
41335,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN,34601,36595,0
41336,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,4289,4384,0
41337,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,6184,6184,0
41338,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,8667,9617,0
41339,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,14240,15266,0
41340,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL-PWD,685,685,0
41341,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,SC,4525,5890,0
41342,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,SC,7388,7388,0
41343,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,ST,1947,2531,0
41344,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,ST,2644,2644,0
41345,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN,27978,43138,0
41346,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN,27639,45176,0
41347,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN-EWS,7059,8529,0
41348,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN-EWS,10286,14760,0
41349,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,OBC-NCL,13218,44918,0
41350,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,OBC-NCL,46015,54452,0
41351,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,SC,7826,8445,0
41352,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,SC,8256,8256,0
41353,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,ST,5107,5107,0
41354,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,ST,12863,12863,0
41355,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN,25414,30064,0
41356,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN,36652,40193,0
41357,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN-PWD,1868,1868,0
41358,2021,NIT,1,OS,Gender-Neutral,NIT-Jaipur,Architecture,5 Years,B.Arch,OBC-NCL,321,399,0
41359,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN,37494,57572,0
41360,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN,49697,53440,0
41361,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN-EWS,10732,13606,0
41362,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,OBC-NCL,37236,62238,0
41363,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,OBC-NCL,64649,84586,0
41364,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,SC,5327,12289,0
41365,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,SC,11441,11441,0
41366,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN,25373,35798,0
41367,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN,29677,37856,0
41368,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN-EWS,5690,5770,0
41369,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN-EWS,7579,7579,0
41370,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,OBC-NCL,9684,11405,0
41371,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,OBC-NCL,16513,16513,0
41372,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,SC,2836,6794,0
41373,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,SC,6026,6026,0
41374,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,ST,2585,2672,0
41375,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,ST,3068,3068,0
41376,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN,24648,47108,0
41377,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN,27000,45224,0
41378,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,8337,10010,0
41379,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,10989,13726,0
41380,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,19988,50211,0
41381,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,39472,48813,0
41382,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,SC,5309,11046,0
41383,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,SC,8259,8259,0
41384,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN,21394,28663,0
41385,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN,34601,36595,0
41386,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,4289,4384,0
41387,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,GEN-EWS,6184,6184,0
41388,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,8667,9617,0
41389,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL,14240,15266,0
41390,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,OBC-NCL-PWD,685,685,0
41391,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,SC,4525,5890,0
41392,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,SC,7388,7388,0
41393,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,ST,1947,2531,0
41394,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Chemical Engineering,4 Years,B.Tech,ST,2644,2644,0
41395,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN,27978,43138,0
41396,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN,27639,45176,0
41397,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN-EWS,7059,8529,0
41398,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN-EWS,10286,14760,0
41399,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,OBC-NCL,13218,44918,0
41400,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,OBC-NCL,46015,54452,0
